"ROI_A","ROI_B","a","b","k","w_k","w_norm","w_sync","w_frac","w_k_log","w_norm_log","w_sync_log","w_frac_log","xA","yA","zA","xB","yB","zB","lobeA","lobeB"
"TP.L","T2p.L",6.40579597634452,11.193829272469,178.32186450869,178.32186450869,21.0585617151481,37.2432304114922,0.952972778145059,5.18918231689485,3.09370081293047,3.64396656190317,0.669352713315608,-40.44,11.07,-19.78,-60.95,-27.39,-0.91,"Temporal","Temporal"
"TP.L","T2p.R",1.49052663580416,90.4333694142165,14.2227006118631,14.2227006118631,1.22503315094083,0.15990831873216,0.236317747698028,2.72278777505479,0.799771814806458,0.148340966419074,0.212137403422349,-40.44,11.07,-19.78,60.97,-22.35,-2.18,"Temporal","Temporal"
"TP.L","TO2.L",6.56428712555986,63.0210356632939,7.36063327851343,7.36063327851343,0.361891704739069,0.130376497739988,0.174615847601551,2.123534175246,0.308874692627069,0.122550761071536,0.160941155928728,-40.44,11.07,-19.78,-57.4,-52.7,10.87,"Temporal","Temporal"
"TP.L","TO2.R",52.9606089656963,1.52101095667399,20.6393051339837,20.6393051339837,2.29960061120065,0.401233787424426,0.431062145380395,3.0745113432032,1.19380143423919,0.337353125256603,0.358416927570129,-40.44,11.07,-19.78,58.32,-49.3,11.53,"Temporal","Temporal"
"TP.L","T3a.L",2.17502922929866,36.5951453337936,36.7079311615147,36.7079311615147,4.11448631009247,1.06646735250999,0.654411764251488,3.62987044796511,1.63207696622593,0.725840556398202,0.503445516193712,-40.44,11.07,-19.78,-47.97,-5.1,-29.12,"Temporal","Temporal"
"TP.L","T3a.R",18.7914244537052,0.308986264284409,154.160907584828,154.160907584828,63.9771398141606,8.34093952669777,0.94166428175055,5.04446269190261,4.17403551286963,2.23440683890527,0.663545482499922,-40.44,11.07,-19.78,46.31,-2.16,-31.18,"Temporal","Temporal"
"TP.L","T3p.L",6.78568334294633,21.2322331879229,48.8529954048413,48.8529954048413,4.07002020511699,3.38163731461401,0.777147265595426,3.90907858296453,1.62334480282533,1.47742247065844,0.575009418893156,-40.44,11.07,-19.78,-53.46,-28.21,-16,"Temporal","Temporal"
"TP.L","T3p.R",16.3417212732298,57.1788250180396,8.6262207907813,8.6262207907813,0.282198081615403,0.211234876827982,0.190061404673958,2.26449070753677,0.24857585640347,0.19164039855396,0.174004906358526,-40.44,11.07,-19.78,53.8,-23.36,-18.1,"Temporal","Temporal"
"TP.L","TO3.L",80.1318361380028,10.7256839458403,7.1910872009766,7.1910872009766,0.24528981196644,0.103608784959842,0.136661118907888,2.10304663642682,0.219368283523384,0.0985855236046298,0.128095121889207,-40.44,11.07,-19.78,-51.81,-53.45,-6.68,"Temporal","Temporal"
"TP.L","TO3.R",35.7156420008493,25.2374850962451,21.7781488138605,21.7781488138605,0.725385203912821,2.07843296618872,0.416769087978518,3.12580169105851,0.54545033217024,1.12442069030299,0.348378989051486,-40.44,11.07,-19.78,54.19,-49.71,-6.86,"Temporal","Temporal"
"TP.L","POG.L",0.327187938621339,30.4703275816079,33.7623101926624,33.7623101926624,10.6928863576508,1.12006610699731,0.686769258655929,3.54853375942759,2.45898065327496,0.751447270743657,0.522815018071558,-40.44,11.07,-19.78,-38.53,-27.78,61.5,"Temporal","Parietal"
"TP.L","POG.R",9.78988375602285,79.7804480376926,14.7310143159859,14.7310143159859,0.527103194883746,0.210471429351977,0.247512764819657,2.75563419788928,0.423372604099587,0.19100989476467,0.221151780911553,-40.44,11.07,-19.78,37.25,-26.58,62.93,"Temporal","Parietal"
"TP.L","SPL.L",18.6986132686946,2.41885420471842,30.2319168931681,30.2319168931681,4.49527369769651,1.85702472114839,0.74114819024305,3.44144054927581,1.70388839511318,1.04978077604578,0.554544775051754,-40.44,11.07,-19.78,-29.28,-49.4,67.63,"Temporal","Parietal"
"TP.L","SPL.R",17.5266654104179,5.44206170486654,34.1742467024756,34.1742467024756,3.4991903776493,2.82791597533818,0.74847321256132,3.56031418706326,1.5038974645115,1.34232052333365,0.558742957164486,-40.44,11.07,-19.78,29.08,-47.79,68.92,"Temporal","Parietal"
"TP.L","SGa.L",31.759328047545,62.3698340706828,5.30811131328978,5.30811131328978,0.119266115552443,0.173408147381469,0.101352652934962,1.84183631531317,0.112673216563262,0.159912460882031,0.096539108847927,-40.44,11.07,-19.78,-57,-32.5,46.94,"Temporal","Parietal"
"TP.L","SGa.R",15.9017089756048,0.724956604658242,30.186545405707,30.186545405707,8.89069084118887,1.98899887663024,0.784068595026617,3.43998676480945,2.2915939956914,1.09493850746708,0.578896483545658,-40.44,11.07,-19.78,58.23,-27.26,48.18,"Temporal","Parietal"
"TP.L","SGp.L",13.2711248038537,16.2781490460982,31.2601056068984,31.2601056068984,2.1268362989798,10.3956911194952,0.679054641942528,3.47383134630914,1.14002172628341,2.43323531197693,0.518230921903268,-40.44,11.07,-19.78,-54.86,-46.04,43.58,"Temporal","Parietal"
"TP.L","SGp.R",1.92096010091819,36.2076346758178,32.315347513306,32.315347513306,3.87480258677677,0.942504543571534,0.628952332682493,3.5060181770964,1.58407960860972,0.663978142289894,0.487937067486738,-40.44,11.07,-19.78,55.23,-40.29,43.9,"Temporal","Parietal"
"TP.L","AG.L",51.1740065079631,37.1519972782727,8.11485260176921,8.11485260176921,0.18610791452902,0.578722484782295,0.155225433028489,2.20990523704751,0.170677286764175,0.456615966047579,0.144295505039843,-40.44,11.07,-19.78,-50.45,-55.74,39.3,"Temporal","Parietal"
"TP.L","AG.R",3.45903055165191,10.1089755348391,40.7181345138156,40.7181345138156,6.88584275666798,6.12307748314975,0.8571853101327,3.7309359146989,2.06506909570148,1.96333986281853,0.619062067447177,-40.44,11.07,-19.78,52.15,-51.69,42.16,"Temporal","Parietal"
"TP.L","OLs.L",24.5817558731138,17.6915745293384,27.4608887013484,27.4608887013484,1.31681539160423,3.98550971966023,0.565067302695942,3.34853081850406,0.840193566662774,1.60653564887066,0.447928827984966,-40.44,11.07,-19.78,-32.05,-72.77,47.99,"Temporal","Occipital"
"TP.L","OLs.R",4.27587900020009,55.7331012161158,19.9817960234953,19.9817960234953,1.29439019063532,0.388318583372663,0.399745561629994,3.04365520576243,0.830467096063309,0.328093362672887,0.336290478411329,-40.44,11.07,-19.78,33.03,-71.06,49,"Temporal","Occipital"
"TP.L","OLi.L",23.2894279815332,52.1721033319063,28.7260344756345,28.7260344756345,0.824094647792999,0.994576614963297,0.432251243189925,3.39202324350651,0.601083780543278,0.690431804743282,0.359247502304026,-40.44,11.07,-19.78,-45.21,-75.63,8.06,"Temporal","Occipital"
"TP.L","OLi.R",6.32930187011039,25.5709607367579,34.0780127688828,34.0780127688828,2.67869232842851,1.77105369313548,0.68117683357636,3.55757451734987,1.30255734349492,1.0192276425013,0.519494044358642,-40.44,11.07,-19.78,45.47,-74.11,8.49,"Temporal","Occipital"
"TP.L","CALC.L",1.07470497244713,12.6948084724153,26.8831182253006,26.8831182253006,7.2781656579577,2.31350055633099,0.796115191344202,3.32802142416117,2.1136214049598,1.19800520044442,0.585626105542761,-40.44,11.07,-19.78,-10.47,-74.92,18.19,"Temporal","Occipital"
"TP.L","CALC.R",16.2207140196087,2.42699165472648,39.63635227749,39.63635227749,6.31719894830944,2.87350639337898,0.809562627130902,3.7046630422903,1.99022759740644,1.35416014163163,0.593085173608374,-40.44,11.07,-19.78,11.93,-73.63,18.36,"Temporal","Occipital"
"TP.L","FMC.L",0.605528147075965,60.9579112234016,19.1532667005314,19.1532667005314,3.15254031998143,0.317357250979661,0.383564071742481,3.00336639438588,1.42372027226707,0.275627647160734,0.324662830515102,-40.44,11.07,-19.78,-5.38,43.84,-7.87,"Temporal","Frontal"
"TP.L","FMC.R",8.53807270048758,40.4244847093473,45.2967277355849,45.2967277355849,2.438173792959,1.42056517059473,0.649154798857834,3.83507128333723,1.23494045628191,0.88400105447008,0.500262913554699,-40.44,11.07,-19.78,5.51,43.41,-8.24,"Temporal","Frontal"
"TP.L","SMC.L",13.2701791492149,2.74041797396344,135.333616923613,135.333616923613,22.4418622490477,12.852485618497,0.944151254845963,4.91510494749683,3.154523409038,2.62846468357056,0.66482550900224,-40.44,11.07,-19.78,-5.79,-2.67,66.3,"Temporal","Frontal"
"TP.L","SMC.R",0.543987629033642,34.9174141541354,44.4916258480977,44.4916258480977,10.2085186756116,1.29436105304328,0.715042785754959,3.81752826172357,2.41667408523122,0.830454396489726,0.539438028268783,-40.44,11.07,-19.78,6.39,-2.85,67.64,"Temporal","Frontal"
"TP.L","SC.L",24.5220330606308,1.6632292007874,35.2018463479815,35.2018463479815,5.51202470693059,1.53996880256069,0.728900035485712,3.58911012161895,1.87365042275486,0.932151798498593,0.547485388653616,-40.44,11.07,-19.78,-5.7,20.6,-5.68,"Temporal","Frontal"
"TP.L","SC.R",37.7642861943834,1.83706504909322,52.7211927606029,52.7211927606029,6.32968823619241,1.46744417220451,0.726969587747691,3.98380757469602,1.99193298241454,0.903182866823146,0.546368189135537,-40.44,11.07,-19.78,5.66,20.42,-5.9,"Temporal","Frontal"
"TP.L","PAC.L",4.03289669341382,14.8144687541705,44.9865946538345,44.9865946538345,5.82011451588514,4.17254461851944,0.826803258906613,3.82834993344905,1.9198762628999,1.64336475670368,0.602567586269864,-40.44,11.07,-19.78,-6.82,36.58,30.93,"Temporal","Cingulate"
"TP.L","PAC.R",17.0202373528922,0.235417908109903,25.1900734976441,25.1900734976441,12.5842367570405,1.50076514553807,0.744873947149828,3.26538046484039,2.60891005852786,0.916596743263123,0.556682316454846,-40.44,11.07,-19.78,7.07,36.37,32.84,"Temporal","Cingulate"
"TP.L","CGa.L",47.7156108499437,1e-08,23.0151755412544,23.0151755412544,33318.3930907755,0.482340572692561,0.491011560698105,3.17868594474047,10.4138948815523,0.393622306607841,0.399454789406536,-40.44,11.07,-19.78,-5.15,18.19,34.6,"Temporal","Cingulate"
"TP.L","CGa.R",89.7567140871363,40.5308796398554,1e-08,1e-08,1.65795795479599e-10,2.03145358715336e-10,1.5350655749187e-10,9.99999995e-09,1.65795795465855e-10,2.03145358694702e-10,1.53506557480088e-10,-40.44,11.07,-19.78,5.75,19.31,34.15,"Temporal","Cingulate"
"TP.L","CGp.L",14.3215807738779,0.319913443095843,78.6192239556103,78.6192239556103,36.7296702395257,5.61498973538529,0.914815573965847,4.37725557067225,3.63044679393076,1.88933824584769,0.64962131197183,-40.44,11.07,-19.78,-6.3,-38.56,38.79,"Temporal","Cingulate"
"TP.L","CGp.R",19.7026688797005,12.9376162017022,37.7492159991528,37.7492159991528,2.36438543427656,5.58003199914333,0.698162823058612,3.65711052331475,1.21324531172944,1.88403960841709,0.52954697437471,-40.44,11.07,-19.78,6.96,-35.8,40.04,"Temporal","Cingulate"
"TP.L","PCN.L",9.51108911764398,64.6917369045884,18.1445494759822,18.1445494759822,0.73148707699237,0.328820879689894,0.328432136198541,2.95201805244982,0.548980621357102,0.284291992385772,0.283999401885881,-40.44,11.07,-19.78,-8.16,-60.06,47.25,"Temporal","Parietal"
"TP.L","PCN.R",18.5881048611532,12.8069668273816,25.4878724675518,25.4878724675518,1.65193473908643,4.40879769862988,0.618856860045683,3.27668698550788,0.975289463833211,1.68802683130797,0.481720258214722,-40.44,11.07,-19.78,9.33,-58.48,48.1,"Temporal","Parietal"
"TP.L","CN.L",50.9198332692094,2.04915294666409,7.21101348687538,7.21101348687538,0.705936494328012,0.147552955918148,0.21400519581402,2.1054763612628,0.534114223480968,0.13763181083601,0.19392497254085,-40.44,11.07,-19.78,-8.66,-80.04,37.62,"Temporal","Occipital"
"TP.L","CN.R",13.3541960968696,11.4641044429421,20.3836811816369,20.3836811816369,1.64741750488517,10.784487807664,0.621589545012526,3.06262806952406,0.973584638380066,2.46678407406593,0.483406868806629,-40.44,11.07,-19.78,9.38,-78.23,37.98,"Temporal","Occipital"
"TP.L","FOC.L",3.1792494594619,5.77289432277196,24.2846175390905,24.2846175390905,5.66855234403936,9.36312003216122,0.844368407719194,3.23019620841757,1.89740279649681,2.33825335289687,0.612136892445958,-40.44,11.07,-19.78,-29.69,23.81,-6.49,"Temporal","Frontal"
"TP.L","FOC.R",12.7439397187961,8.18410218086853,96.4008830810811,96.4008830810811,9.43938362385759,21.1412931136144,0.902081782183557,4.57883527714826,2.34558554085119,3.09744433179056,0.642948961192269,-40.44,11.07,-19.78,29.31,23.43,-6.21,"Temporal","Frontal"
"TP.L","PHa.L",3.34287537659399,7.72846518980323,39.4329416905234,39.4329416905234,7.7580478850879,8.9914776298219,0.876899240598454,3.69964484109789,2.1699730359468,2.30173249261581,0.629621075075827,-40.44,11.07,-19.78,-21.68,-9.28,-20.7,"Temporal","Temporal"
"TP.L","PHa.R",1.06077747730873,17.6213082782542,41.6778099773772,41.6778099773772,9.63992534635309,2.51669514471739,0.816909978272141,3.75367911249699,2.36461346756869,1.25752166924508,0.59713724403266,-40.44,11.07,-19.78,22.59,-8.04,-20.63,"Temporal","Temporal"
"TP.L","PHp.L",7.10311268975209,40.4843260786435,15.9802319174312,15.9802319174312,0.942356582188317,0.478719309946648,0.401776323308786,2.83204983906032,0.663901968970696,0.391176382043796,0.33774023473513,-40.44,11.07,-19.78,-22.15,-32.31,-7.13,"Temporal","Temporal"
"TP.L","PHp.R",22.4493947834714,10.39682863865,28.4568058845019,28.4568058845019,1.86265914832881,2.3610576520811,0.634065466450756,3.38292498304172,1.05175096500432,1.21225570184819,0.491071060782566,-40.44,11.07,-19.78,22.95,-30.25,-6.98,"Temporal","Temporal"
"TP.L","LG.L",63.5224487173952,8.28896984999829,11.4779344627873,11.4779344627873,0.500207092138504,0.207807556039258,0.242234103485108,2.52396184145388,0.405603160004232,0.188806778907248,0.21691145486789,-40.44,11.07,-19.78,-12.57,-65.51,4.55,"Temporal","Occipital"
"TP.L","LG.R",4.77139809679264,32.8952553961081,30.5054257572845,30.5054257572845,2.43493646118847,1.08468139160078,0.618285307375279,3.4501597772619,1.23399842803263,0.73461603379036,0.481367136450658,-40.44,11.07,-19.78,13.93,-62.73,5.03,"Temporal","Occipital"
"TP.L","TFa.L",0.437726745573819,54.4374563799827,20.8656851274177,20.8656851274177,4.27446923433273,0.386403503911591,0.431972457298177,3.08491851880881,1.66287805521585,0.326712986761414,0.35905283462316,-40.44,11.07,-19.78,-32.3,-4.53,-31.6,"Temporal","Temporal"
"TP.L","TFa.R",29.7696051657792,26.3142364517309,40.4233056921181,40.4233056921181,1.44427502781114,11.6986919019898,0.590420973654452,3.72384366186345,0.893748566815735,2.54149898831637,0.463998744493208,-40.44,11.07,-19.78,30.87,-2.55,-32.28,"Temporal","Temporal"
"TP.L","TFp.L",21.680531184204,54.2137921080499,5.12413685208546,5.12413685208546,0.1494620269925,0.157504552235803,0.118968710736643,1.81223782439184,0.139294030306161,0.146266439787627,0.112407467130667,-40.44,11.07,-19.78,-36.02,-29.45,-15.04,"Temporal","Temporal"
"TP.L","TFp.R",70.2026064989208,0.464515837128216,12.2604164582951,12.2604164582951,2.14698169277205,0.1758065953074,0.257604366555719,2.58478339137577,1.14644380070661,0.161954376178825,0.229208614820777,-40.44,11.07,-19.78,36.53,-23.81,-18.05,"Temporal","Temporal"
"TP.L","TOF.L",40.5574367619821,2.76898623823159,13.3249072602745,13.3249072602745,1.25738578589378,0.352618504409995,0.380840917785008,2.6619997886025,0.814207411848076,0.302042346687625,0.322692674298036,-40.44,11.07,-19.78,-33.32,-53.65,-5.95,"Temporal","Occipital"
"TP.L","TOF.R",16.3185957692687,22.8382929303092,42.9062737633117,42.9062737633117,2.22252977379289,6.58102149877194,0.686668277604279,3.78205722019642,1.17016669513465,2.02564795294562,0.522755149732159,-40.44,11.07,-19.78,35.02,-49.88,-6.56,"Temporal","Occipital"
"TP.L","OF.L",2.13289658939577,70.7156557606735,42.2841492357975,42.2841492357975,3.44298325515925,0.616541957923502,0.537225195588505,3.7677864995317,1.49132605513264,0.480289273877122,0.429978970147026,-40.44,11.07,-19.78,-26.33,-76.86,-3.45,"Temporal","Occipital"
"TP.L","OF.R",8.59836047575983,79.2360775095033,6.10327784738702,6.10327784738702,0.233826556011999,0.086402534188201,0.122015538288379,1.96055634615715,0.210120361319265,0.0828718104670344,0.115126655746482,-40.44,11.07,-19.78,27.24,-75.48,-2.29,"Temporal","Occipital"
"TP.L","FO.L",70.6919854674563,36.8230996861868,7.21523154965008,7.21523154965008,0.141418104333971,0.213034210313647,0.118335300517638,2.10598993729409,0.132271440510335,0.193124832625754,0.111841240786153,-40.44,11.07,-19.78,-39.82,18.29,14.62,"Temporal","Frontal"
"TP.L","FO.R",26.2415121658136,24.0059402344594,17.9814335514155,17.9814335514155,0.71642465526337,8.043322272883,0.417152694829489,2.94346131990889,0.540243438552787,2.20202661495182,0.348649714133343,-40.44,11.07,-19.78,41.14,18.82,14.75,"Temporal","Frontal"
"TP.L","CO.L",3.77981146144715,4.36126735309834,43.2573771518567,43.2573771518567,10.654148825399,74.3948137393585,0.91399284601537,3.79002207285468,2.45566223896704,4.3227384893506,0.64919155530976,-40.44,11.07,-19.78,-48.03,-8.28,21.64,"Temporal","Frontal"
"TP.L","CO.R",1.9827215676106,21.790034218826,24.5768028810831,24.5768028810831,3.73908695174431,1.24079435070566,0.674016977103775,3.24168580323711,1.55584449093789,0.806830423854575,0.51522611365491,-40.44,11.07,-19.78,49.47,-5.66,21.1,"Temporal","Frontal"
"TP.L","PO.L",54.6654438713013,1e-08,15.573223637656,15.573223637656,21063.0898750433,0.284882409302052,0.362961902546435,2.80778835914654,9.95532496792755,0.250667203889086,0.309660201147258,-40.44,11.07,-19.78,-48.4,-31.53,30.3,"Temporal","Parietal"
"TP.L","PO.R",99.2918680059651,23.0507027321735,5.98463897538647,5.98463897538647,0.125094734869157,0.0784961624786126,0.0891155774238188,1.94371330567331,0.117867240883607,0.0755676286382518,0.0853659700215657,-40.44,11.07,-19.78,48.86,-27.69,31.65,"Temporal","Parietal"
"TP.L","PP.L",0.724762114505959,5.8798764355656,39.2514210569837,39.2514210569837,19.014002342353,7.61407235578884,0.922396497951299,3.69514530900491,2.99643214570398,2.15339718638638,0.653572583731897,-40.44,11.07,-19.78,-46.77,-5.34,2.46,"Temporal","Temporal"
"TP.L","PP.R",9.32838699788849,3.73680178354564,40.0360243056479,40.0360243056479,6.78106076307454,7.1600477522733,0.859721104606717,3.7144503225259,2.05169267376438,2.09925002095317,0.620426532722591,-40.44,11.07,-19.78,48.11,-3.56,2.9,"Temporal","Temporal"
"TP.L","H.L",20.3973615367704,2.94939788347762,43.997603713536,43.997603713536,5.67251097385537,2.52164677014249,0.790314828439642,3.80660923754213,1.89799624693444,1.25892871263738,0.582391486197127,-40.44,11.07,-19.78,-45.22,-20.04,17.31,"Temporal","Temporal"
"TP.L","H.R",19.0821549565514,10.2655090163097,118.101258898148,118.101258898148,8.43821474315908,13.3952578229145,0.88948354778995,4.77997404639899,2.24476684608191,2.66689883449176,0.636303536592971,-40.44,11.07,-19.78,46.04,-17.36,16.89,"Temporal","Temporal"
"TP.L","PT.L",53.5255355572369,2.65454443614679,17.7319346021971,17.7319346021971,1.48758095762918,0.348566714798664,0.38697447583647,2.9302298000808,0.911310735301581,0.299042335713641,0.327124738738328,-40.44,11.07,-19.78,-52.64,-29.69,20.8,"Temporal","Temporal"
"TP.L","PT.R",25.9095223834912,0.431297620848967,30.5151160513133,30.5151160513133,9.12844474473356,1.19769391854815,0.698517765677222,3.45046730537344,2.3153477768324,0.787408591756931,0.529755968191249,-40.44,11.07,-19.78,54.84,-25.33,22.39,"Temporal","Temporal"
"TP.L","SCLC.L",98.5141633928497,75.6446810059551,1.15164985383321,1.15164985383321,0.0133408014956282,0.0503574931864517,0.0130526562472044,0.76623492173469,0.0132525966198646,0.0491305759241581,0.0129682044163023,-40.44,11.07,-19.78,-12.29,-68.86,25.57,"Temporal","Occipital"
"TP.L","SCLC.R",13.1887501124728,3.45660133512088,34.3824306796656,34.3824306796656,5.0922546040146,3.53287109901232,0.805112867647087,3.56621538845389,1.80701822733337,1.5113555354221,0.590623120382293,-40.44,11.07,-19.78,9.09,-74.03,24.47,"Temporal","Occipital"
"TP.L","OP.L",1.89883220307877,10.1034102216653,24.5600209267888,24.5600209267888,5.60726969362981,2.99345290857105,0.803635571437553,3.24102944824095,1.88817051159256,1.38465624728651,0.589804389835129,-40.44,11.07,-19.78,-17.23,-96.36,17.23,"Temporal","Occipital"
"TP.L","OP.R",13.2621806567536,1.08703231126143,35.5971054244357,35.5971054244357,9.37531758786004,2.92375102878024,0.832258140628895,3.59996915051575,2.33942967652633,1.36704809136711,0.605549162782376,-40.44,11.07,-19.78,18.09,-95.14,18.35,"Temporal","Occipital"
"TP.L","Thal.L",13.4721522992515,89.6666752212955,12.0038446563459,12.0038446563459,0.345371376316266,0.157542091458269,0.188819087700055,2.5652450565341,0.296670091161006,0.14629887042791,0.172960451127739,-40.44,11.07,-19.78,-9.99,-19.16,16.28,"Temporal","SCGM"
"TP.L","Thal.R",16.4128349691604,81.4334948711401,50.6991940369954,50.6991940369954,1.3867804710694,0.779739752467692,0.508913807780888,3.94544219216648,0.869945374576593,0.57646714713596,0.411390059387566,-40.44,11.07,-19.78,10.92,-18.5,16.6,"Temporal","SCGM"
"TP.L","Caud.L",18.6255576928493,40.2120638208792,10.750433966251,10.750433966251,0.392819620401972,0.498016372101797,0.267628481450255,2.46389017320611,0.331330196392991,0.404141814342244,0.237147817381716,-40.44,11.07,-19.78,-12.84,8.92,19.71,"Temporal","SCGM"
"TP.L","Caud.R",0.610330171211433,55.5433764943777,16.1012660391406,16.1012660391406,2.76542234425715,0.293107097161719,0.364462459426672,2.83915249814463,1.32586003139007,0.257047924790973,0.310760548458487,-40.44,11.07,-19.78,13.5,9.66,20.87,"Temporal","SCGM"
"TP.L","Put.L",29.5685514077013,79.0870576142244,18.9357812359149,18.9357812359149,0.391575484726902,0.382398062949289,0.258461021841561,2.99251616922596,0.330436547531466,0.323819717843646,0.229889563195883,-40.44,11.07,-19.78,-24.79,0.54,10.42,"Temporal","SCGM"
"TP.L","Put.R",1.78817335556917,47.5850792448195,19.8367368742208,19.8367368742208,2.15045334338986,0.433145778211432,0.445535455093827,3.03671762469342,1.14754636101872,0.359871873058854,0.368479810083406,-40.44,11.07,-19.78,25.48,2.03,10.35,"Temporal","SCGM"
"TP.L","Pall.L",35.5588792725539,3.9244537844281,33.3780151530094,33.3780151530094,2.82551011029869,1.05511680970534,0.628354954254813,3.53741726568222,1.34169182055615,0.720332688038532,0.487570274684123,-40.44,11.07,-19.78,-19.13,-5.17,8.53,"Temporal","SCGM"
"TP.L","Pall.R",96.7837807345332,11.4306257554446,15.0971097798692,15.0971097798692,0.453897215448362,0.17687816703073,0.218152729504682,2.77863973909704,0.374247685724275,0.16286531147673,0.197335555108579,-40.44,11.07,-19.78,19.75,-3.87,8.56,"Temporal","SCGM"
"TP.L","Hip.L",0.3264047873139,15.9035336916585,37.5309453725629,37.5309453725629,16.4726862828422,2.40936203286687,0.822219155680055,3.6514616943496,2.86063887779992,1.22652518665663,0.600055074634011,-40.44,11.07,-19.78,-25.18,-23.25,-3.92,"Temporal","SCGM"
"TP.L","Hip.R",20.3372424090622,49.9729946683024,35.3337659115837,35.3337659115837,1.10834816619235,1.19226819046912,0.50126720244117,3.59274749931357,0.745904781268875,0.78493671126823,0.406309553091564,-40.44,11.07,-19.78,26.5,-20.99,-4.07,"Temporal","SCGM"
"TP.L","Amy.L",16.4489878134913,1e-08,130.747624053761,130.747624053761,322377.123745072,7.94867244520282,0.940819107946624,4.88088815351132,12.6834804329237,2.19150519113982,0.663110104556248,-40.44,11.07,-19.78,-22.86,-5.18,-7.49,"Temporal","SCGM"
"TP.L","Amy.R",37.3430777933431,61.0902101662893,4.39341496819543,4.39341496819543,0.0919838029664805,0.185008223906326,0.0819513176147772,1.68517875910147,0.0879960447644335,0.169749714568351,0.078766186449763,-40.44,11.07,-19.78,22.77,-3.69,-7.91,"Temporal","SCGM"
"TP.L","Accbns.L",26.5160831105577,39.8887137141411,40.918856423725,40.918856423725,1.2581829222562,3.05989558650222,0.552052936964176,3.73573575967229,0.814560473188617,1.40115725567265,0.439578530048003,-40.44,11.07,-19.78,-9.34,11.14,2.89,"Temporal","SCGM"
"TP.L","Accbns.R",16.3127235874789,1.48840561290052,31.9596323738154,31.9596323738154,6.48601407599461,2.15589211407429,0.782170296294652,3.49528355127201,2.01303648978966,1.14927121801222,0.577831889182183,-40.44,11.07,-19.78,9.21,11.46,3.57,"Temporal","SCGM"
"TP.R","T1a.L",17.4664263681765,1.81381475820314,35.2287371017717,35.2287371017717,6.2589081793343,2.25066178915876,0.785148963783005,3.58985264649573,1.98222942900577,1.17885860304586,0.579501864849309,40.99,12.93,-19.31,-56,-3.79,1.86,"Temporal","Temporal"
"TP.R","T1a.R",10.5697032619681,51.2579297266389,13.6115531638661,13.6115531638661,0.584784369008547,0.334532959826892,0.305703316297311,2.68181252838512,0.460448353284752,0.288581387816637,0.266741835290246,40.99,12.93,-19.31,57.22,-0.98,-0.41,"Temporal","Temporal"
"TP.R","T1p.L",28.706868695649,4.38261470349365,32.6181062378857,32.6181062378857,2.90803203053342,1.34097041197789,0.663470641069882,3.51506479795511,1.36303393029163,0.850565549376311,0.508906167429687,40.99,12.93,-19.31,-62.37,-29.14,13.86,"Temporal","Temporal"
"TP.R","T1p.R",67.2395959088604,3.48235038524348,24.7148976945436,24.7148976945436,1.61513949246894,0.387640606238991,0.411394747147493,3.24707050078395,0.961317439294549,0.327604899334025,0.344578397845694,40.99,12.93,-19.31,61.35,-23.87,11.5,"Temporal","Temporal"
"TP.R","T2a.L",16.1887806072492,9.40902390442312,56.1962346141377,56.1962346141377,4.55331674340359,8.28882639724914,0.814495588581025,4.0464880677948,1.71439536068382,2.22881221516293,0.595807516464409,40.99,12.93,-19.31,-57.8,-4.41,-12.05,"Temporal","Temporal"
"TP.R","T2a.R",3.46188572557666,20.666446105021,23.8352407973915,23.8352407973915,2.81793051410294,1.38540240996027,0.663945256481519,3.21226364440084,1.33970852558397,0.869367835458002,0.509191443108754,40.99,12.93,-19.31,57.86,-1.74,-14.52,"Temporal","Temporal"
"TP.R","T2p.L",3.81190561892392,11.9659276553427,44.5565905044955,44.5565905044955,6.59732220480749,5.46436897534993,0.849578790117725,3.81895530049544,2.02779584373275,1.8663054011723,0.61495793214953,40.99,12.93,-19.31,-60.95,-27.39,-0.91,"Temporal","Temporal"
"TP.R","T2p.R",32.3651826641681,14.7412180820123,37.1550743983502,37.1550743983502,1.70103174442454,2.10821305937919,0.61202652419682,3.64165876063749,0.993633827582783,1.13404798207963,0.477492098165457,40.99,12.93,-19.31,60.97,-22.35,-2.18,"Temporal","Temporal"
"TP.R","TO2.L",49.8324625080265,0.404292971900781,0.104224630401944,0.104224630401944,0.0232202073471585,0.00210860789042899,0.00413219178859987,0.0991433967247572,0.0229547202539795,0.0021063878969939,0.00412367773053276,40.99,12.93,-19.31,-57.4,-52.7,10.87,"Temporal","Temporal"
"TP.R","TO2.R",17.2997791037513,2.22316191268574,40.7517054577071,40.7517054577071,6.57112854591134,2.70297389913719,0.806753974155114,3.73174029974895,2.02434213769997,1.30913625333445,0.591531850793929,40.99,12.93,-19.31,58.32,-49.3,11.53,"Temporal","Temporal"
"TP.R","T3a.L",35.375146890425,30.0497196286853,8.18276399718191,8.18276399718191,0.250975129843206,1.53654571895571,0.200091075384993,2.21732824833183,0.223923351065902,0.930803202287841,0.182397450068148,40.99,12.93,-19.31,-47.97,-5.1,-29.12,"Temporal","Temporal"
